card_id,attack,defense,description
C296,4400,2400,栗山町（くりやまちょう）は、北海道空知総合振興局管内南部にある町。
C297,3300,1400,月形町（つきがたちょう）は、北海道空知総合振興局管内にある町。
C298,1800,800,浦臼町（うらうすちょう）は、北海道空知総合振興局管内にある町。
C299,4500,2200,新十津川町（しんとつかわちょう）は、北海道の空知地方中部にある町。
C300,3600,2100,妹背牛町（もせうしちょう）は、北海道空知総合振興局管内北部にある町。
C301,2500,1600,秩父別町（ちっぷべつちょう）は、北海道空知管内北部にある町。雨竜郡に属する。
C302,2500,1200,雨竜町（うりゅうちょう）は、北海道空知総合振興局管内雨竜郡に属する町。
C303,2400,900,北竜町（ほくりゅうちょう）は、北海道の空知総合振興局管内北部にある町。
C304,3500,1800,沼田町（ぬまたちょう）は、北海道空知管内北部にある町。雨竜郡に属する。
C305,2600,1300,鷹栖町（たかすちょう）は、北海道上川総合振興局にある町。
C306,2700,1700,東神楽町（ひがしかぐらちょう）は、北海道上川郡にある町。町内に旭川空港がある。
C307,2300,1200,当麻町（とうまちょう）は、北海道中央部の上川郡にある町。大雪山連峰の麓に位置している。
C308,2500,1300,比布町（ぴっぷちょう）は、北海道中央部・上川盆地にある町。中心産業は農業で、「ゆめぴりか」が育成・開発された北海道立総合研究機構農業研究本部上川農業試験場が所在する。
C309,2300,1000,愛別町（あいべつちょう）は、北海道上川地方中部の石狩国上川郡にある町。
C310,3500,1700,上川町（かみかわちょう）は、北海道上川地方中部、上川郡にある町。
C311,4200,2000,東川町（ひがしかわちょう）は、北海道上川総合振興局にある町。
C312,5100,2800,美瑛町（びえいちょう）は、北海道上川郡にある町。
C313,2500,1600,上富良野町（かみふらのちょう）は、北海道上川総合振興局にある町。
C314,2300,1500,中富良野町（なかふらのちょう）は、北海道のほぼ中央・富良野地区にある町。
C315,2500,1200,南富良野町（みなみふらのちょう）は、北海道空知郡にある町。
C316,6200,2400,占冠村（しむかっぷむら）は、北海道勇払郡にある村。
C317,2900,1300,和寒町（わっさむちょう）は、北海道の上川地方北部、上川郡にある町。
C318,2400,900,剣淵町（けんぶちちょう）は、北海道上川地方北部、天塩国上川郡にある町。
C319,2800,1500,下川町（しもかわちょう）は、北海道上川地方の天塩国上川郡にある町。
C320,3500,1500,美深町（びふかちょう）は、北海道の上川地方北部に位置する町。
C321,2900,1400,中川町（なかがわちょう）は、北海道の上川地方最北部に位置する町。
C322,4700,2700,幌加内町（ほろかないちょう）は、北海道上川管内西部にある町。もともとは旧・空知支庁の管轄であったが、隣接する上川管内との結びつきが強いことから、2010年（平成22年）4月1日に施
C323,4200,1900,増毛町（ましけちょう）は、北海道の北西部、留萌振興局管内南部にある町。
C324,2700,1100,小平町（おびらちょう）は北海道北西部の町。留萌郡に属する。
C325,4900,2500,苫前町（とままえちょう）は、北海道留萌管内中部に位置する町。
C326,4300,1900,羽幌町（はぼろちょう）は、北海道北西部の日本海沿岸に位置する町。
C327,3200,1200,初山別村（しょさんべつむら）は、北海道の北西部の日本海側沿岸、留萌振興局管内の中部にある苫前郡の村で、留萌振興局管内唯一の村である。
C328,2700,1500,遠別町（えんべつちょう）は、北海道留萌振興局管内の北部（天塩郡）にある町で、日本最北の水田所在地である。
C329,3200,1600,天塩町（てしおちょう）は、北海道の留萌地方北部（日本海側北西部／天塩郡）にある町で、北海道内第2位の長さで北海道遺産に選定されている大河、天塩川の河口に位置する。
C330,5500,2200,猿払村（さるふつむら）は、北海道宗谷管内北部に位置する村。オホーツク海に面する日本最北の村である。
C331,3600,1700,浜頓別町（はまとんべつちょう）は、北海道宗谷総合振興局中部に位置する町。
C332,2500,1500,中頓別町（なかとんべつちょう）は、北海道の宗谷総合振興局南部に位置する町。
C333,4600,2200,枝幸町（えさしちょう）は、北海道宗谷総合振興局管内の南部に位置する町。
C334,3700,2100,豊富町（とよとみちょう）は、北海道宗谷総合振興局管内の日本海側に位置する町。
C335,4700,2500,礼文町（れぶんちょう）は、北海道北部、稚内市沿岸の西方約60kmの礼文島にある町。
C336,2900,1600,利尻町（りしりちょう）は、北海道最北の宗谷地方、利尻島にある町。
C337,3500,1900,利尻富士町（りしりふじちょう）は、北海道最北の宗谷地方、利尻島にある町。
C338,4000,2300,幌延町（ほろのべちょう）は、北海道の北部、宗谷総合振興局管内の中西部にあり、日本海に面する町。
C339,4200,2200,美幌町（びほろちょう）は、北海道オホーツク総合振興局管内にある町。
C340,2800,1600,津別町（つべつちょう）は、北海道オホーツク総合振興局管内の網走郡にある町。
C341,4800,2200,斜里町（しゃりちょう）は、北海道オホーツク総合振興局管内の斜里郡にある町。
C342,2400,1100,清里町（きよさとちょう）は、北海道オホーツク総合振興局管内の斜里郡にある町。
C343,2400,900,小清水町（こしみずちょう）は、北海道オホーツク総合振興局管内の斜里郡にある町。
C344,2800,1400,訓子府町（くんねっぷちょう）は、北海道オホーツク総合振興局管内の常呂郡にある町。
C345,3100,1800,置戸町（おけとちょう）は、北海道オホーツク総合振興局にある常呂郡の町。
C346,2700,1700,佐呂間町（さろまちょう）は、北海道オホーツク総合振興局管内の常呂郡にある町。
C347,5600,2500,遠軽町（えんがるちょう）は、北海道オホーツク総合振興局管内、紋別郡にある町。
C348,3400,1900,湧別町（ゆうべつちょう）は、オホーツク総合振興局管内中部、オホーツク海沿岸に位置する町。
C349,2600,1000,滝上町（たきのうえちょう）は、北海道オホーツク総合振興局管内の北部に位置し、上川管内に接する町。
C350,1800,800,興部町（おこっぺちょう）は、北海道オホーツク総合振興局管内の北部に位置する町。
C351,2500,900,西興部村（にしおこっぺむら）は、北海道オホーツク総合振興局管内の北部に位置する村。
C352,3100,1800,雄武町（おうむちょう）は、北海道オホーツク総合振興局管内の北部に位置する町。
C353,1800,900,大空町（おおぞらちょう）は、北海道オホーツク総合振興局管内の、網走郡に属する町。
C354,2700,1700,豊浦町（とようらちょう）は、北海道胆振総合振興局の最も西に位置する町。
C355,1800,900,壮瞥町（そうべつちょう）は、北海道胆振総合振興局の西部に位置する。
C356,5300,2800,白老町（しらおいちょう）は、北海道の西南部に位置し、胆振総合振興局に属する町。
C357,3500,1700,厚真町（あつまちょう）は、北海道胆振総合振興局管内勇払郡にある町。
C358,4400,2500,洞爺湖町（とうやこちょう）は、北海道胆振総合振興局にある町。
C359,4500,2500,安平町（あびらちょう）は、北海道の胆振管内（いぶり）／勇払郡にあり、2006年（平成18年）に早来町（はやきた）と追分町が合併して新設された町である。
C360,3900,1900,むかわ町（むかわちょう）は、北海道胆振総合振興局東部に位置する勇払郡の町。
C361,6100,3200,日高町（ひだかちょう）は、北海道の日高振興局（旧・日高国）北部にある町。
C362,3400,1700,平取町（びらとりちょう）は、北海道の日高振興局管内にある町。
C363,4400,2100,新冠町（にいかっぷちょう）は、北海道の日高振興局中部にある町。
C364,5300,2900,浦河町（うらかわちょう）は、北海道の日高振興局管内にある町。日高振興局の所在地である。
C365,3200,1300,様似町（さまにちょう）は、北海道の日高振興局管内にある町。1952年（昭和27年）に町制施行。
C366,3900,2200,えりも町（えりもちょう）は、北海道中南部、日高振興局管内にある町。
C367,5100,2800,新ひだか町（しんひだかちょう）は、北海道日高振興局管内にある日高郡の町。
C368,5800,3000,音更町（おとふけちょう）は、北海道十勝総合振興局にある町。北海道内の町村の中では最も人口の多い町として知られる。
C369,2400,1300,士幌町（しほろちょう）は、北海道河東郡にある町。
C370,3100,1700,上士幌町（かみしほろちょう）は、北海道河東郡にある町。
C371,2500,1400,鹿追町（しかおいちょう）は、北海道河東郡にある町。
C372,3500,1800,新得町（しんとくちょう）は、北海道上川郡にある町。
C373,3400,1900,清水町（しみずちょう）は、北海道上川郡にある町。
C374,4000,1700,芽室町（めむろちょう）は、北海道河西郡にある町。町名は、アイヌ語の「メム・オロ・ペッ」（泉から流れている川）に由来している。
C375,3300,1700,中札内村（なかさつないむら）は、北海道十勝総合振興局にある村。
C376,2600,900,更別村（さらべつむら）は、北海道河西郡にある村である。
C377,3800,1700,大樹町（たいきちょう）は、北海道十勝総合振興局南部にある町。帯広市の南約60kmに位置する。
C378,3000,1400,広尾町（ひろおちょう）は、北海道十勝総合振興局南部にある町。
C379,4300,2100,幕別町（まくべつちょう）は、北海道中川郡にある町。2006年に旧・忠類村と合併した。
C380,1800,800,池田町（いけだちょう）は、北海道十勝総合振興局管内の中川郡にある町。
C381,2400,1000,豊頃町（とよころちょう）は、北海道十勝総合振興局管内の中川郡にある町。
C382,2500,1600,本別町（ほんべつちょう）は、北海道十勝総合振興局管内の中川郡にある町。
C383,5700,2900,足寄町（あしょろちょう）は、北海道十勝総合振興局管内の足寄郡にある町。
C384,4400,2100,陸別町（りくべつちょう）は、北海道十勝総合振興局管内の足寄郡にある町。
C385,1800,1000,浦幌町（うらほろちょう）は、北海道南東部、十勝総合振興局管内にある町。
C386,5100,2300,釧路町（くしろちょう）は、北海道釧路総合振興局にある町。釧路郡に属する。
C387,4700,2500,厚岸町（あっけしちょう）は、北海道釧路総合振興局にある町。
C388,4200,1800,浜中町（はまなかちょう）は、北海道釧路総合振興局管内の厚岸郡にある町。
